Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
1565216,6-Dec-19,Florida,Pensacola,280 Taylor Rd,3,8,1,0,0,N/A
1564524,4-Dec-19,Alabama,Montgomery,500 Eastdale Rd S,2,2,0,0,0,N/A
1562685,1-Dec-19,Michigan,Kalamazoo,6300 block of Proctor St,1,3,0,0,1,N/A
1562043,1-Dec-19,Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,0,0,1,N/A
1561966,1-Dec-19,Louisiana,New Orleans,2000 block of N Dorgenois St,2,2,0,0,0,N/A
1561813,1-Dec-19,Illinois,Aurora,700 block of S 5th St,1,4,0,0,0,N/A
1561734,1-Dec-19,Louisiana,New Orleans,700 block of Canal St,0,11,0,1,2,N/A
1561398,30-Nov-19,Arkansas,Hensley,6500 block of E Sardis Rd,0,5,0,0,1,N/A
1560645,29-Nov-19,Texas,Amarillo,2650 Dumas Dr,0,7,0,0,0,N/A
1559257,27-Nov-19,New York,Bronx,E 153rd St and Courtlandt Ave,0,5,0,0,1,N/A
1558067,25-Nov-19,Florida,Brownsville,NW 29th Ave and 44th St,2,2,0,0,2,N/A
1557006,24-Nov-19,Alabama,Birmingham,7 15th St W,1,4,0,0,0,N/A
1556633,24-Nov-19,California,Los Angeles,100 block of E 11th St,0,6,0,0,0,N/A
1556984,24-Nov-19,Louisiana,Cottonport,3846 LA-29,2,2,0,0,1,N/A
1555879,23-Nov-19,California,Los Angeles,833 S Spring St,0,4,0,0,1,N/A
1556002,23-Nov-19,Louisiana,Tallulah,Depot St,1,6,0,0,1,N/A
1554807,21-Nov-19,Washington,Everett,120 West Casino Rd,0,4,0,0,1,N/A
1555135,21-Nov-19,California,Long Beach,1100 block of 10th St,0,5,0,0,0,N/A
1554446,20-Nov-19,California,Richmond,20th St and Roosevelt Ave,0,4,0,0,0,N/A
1552068,18-Nov-19,New Jersey,Newark,139 S 8th St,1,4,0,0,0,N/A
1551531,17-Nov-19,California,Fresno,5361 E Lamona Ave,4,6,0,0,4,N/A
1551162,17-Nov-19,Ohio,Cleveland,7100 block of Lawn Ave,0,4,0,0,0,N/A
1550546,16-Nov-19,California,San Diego,2152 Flintridge Dr,5,0,1,0,0,N/A
1548689,14-Nov-19,California,Santa Clarita,21900 Centurion Way,2,3,1,0,0,N/A
1547021,11-Nov-19,Florida,Belle Glade,SW 7th St,0,4,0,0,0,N/A
1546102,10-Nov-19,Missouri,Kansas City,4704 Independence Ave,0,4,0,0,0,N/A
1546038,10-Nov-19,Tennessee,Memphis,2080 E. Brooks Rd,1,4,0,0,0,N/A
1546155,10-Nov-19,Arkansas,Little Rock,3000 block of W 12th St,0,4,0,0,0,N/A
1545955,9-Nov-19,Michigan,Detroit,3800 block of E McNichols Rd,0,4,0,0,0,N/A
1545152,9-Nov-19,North Carolina,Charlotte,2700 block of Lytham Dr,2,2,0,0,1,N/A
1546508,9-Nov-19,Georgia,Vidalia,Wiggins St,0,4,0,0,2,N/A
1543835,7-Nov-19,Georgia,Conyers,1800 block of Green St,1,3,1,0,0,N/A
1541774,4-Nov-19,Texas,Houston,5000 block of Northridge Dr,1,3,0,1,0,N/A
1540863,3-Nov-19,Ohio,Toledo,600 block of Magnolia St,0,4,0,0,0,N/A
1540841,3-Nov-19,Texas,Nacogdoches,Sandyland Cir and CR 823,1,3,0,0,1,N/A
1540280,2-Nov-19,Louisiana,Baton Rouge,137 Taylor St,0,4,0,0,0,N/A
1540240,2-Nov-19,Michigan,Detroit,7000 block of E. Kirby,1,4,0,0,0,N/A
1539572,1-Nov-19,Arizona,Tolleson,2434 S 86th Ln,0,5,0,0,0,N/A
1539557,1-Nov-19,Texas,San Angelo,1616 S Chadbourne St,0,4,0,0,2,N/A
1539347,31-Oct-19,California,Orinda,114 Lucille Way,5,3,0,0,0,N/A
1537992,30-Oct-19,Pennsylvania,Philadelphia,5026 Walton Ave,4,0,0,0,1,N/A
1537044,29-Oct-19,Maryland,Baltimore,4700 block of Liberty Heights Ave,1,3,0,0,0,N/A
1537672,29-Oct-19,California,Long Beach,2709 E 7th St,3,9,0,0,11,N/A
1536787,28-Oct-19,Maryland,Baltimore,4160 Pimlico Rd,1,3,0,0,0,N/A
1536706,27-Oct-19,Michigan,Detroit,East Outer Dr and Helen St,0,4,0,0,0,N/A
1535629,27-Oct-19,Michigan,Lansing,Balfour Dr and W Miller Rd,1,4,0,0,0,N/A
1535478,26-Oct-19,Texas,Greenville,2275 US-380,2,6,0,0,0,N/A
1534704,24-Oct-19,Oklahoma,Oklahoma City,1900 block of NW 12th St,2,2,0,0,0,N/A
1533166,22-Oct-19,Oklahoma,Oklahoma City (Midwest City),7020 E Green Ave,1,3,0,0,0,N/A
1531326,21-Oct-19,South Carolina,Sumter,29 Wesmark Blvd,0,4,0,0,1,N/A
1530965,20-Oct-19,Texas,Port Arthur,1100 block of Vicksburg Ave,1,3,0,0,0,N/A
1530407,19-Oct-19,Pennsylvania,Duquesne,600 block of Priscilla Ave,0,4,0,0,0,N/A
1530276,19-Oct-19,Texas,El Paso,3812 Truman Ave,1,4,0,0,1,N/A
1527528,15-Oct-19,Ohio,Columbus,1600 block of Manchester Ave,0,4,0,0,0,N/A
1525999,13-Oct-19,Pennsylvania,Philadelphia,W Clearfield St and N 8th St,0,6,0,0,0,N/A
1526952,13-Oct-19,Ohio,Akron,Main St,0,4,0,0,0,N/A
1525062,12-Oct-19,New York,Brooklyn,75 Utica Ave,3,3,1,0,0,N/A
1525476,12-Oct-19,Illinois,Chicago,6733 W Irving Park Rd,5,0,0,0,1,N/A
1525408,12-Oct-19,Pennsylvania,Philadelphia,700 block of W Russell St,1,3,0,0,0,N/A
1525628,12-Oct-19,Maryland,Baltimore,800 block of W Lexington St,1,3,0,0,0,N/A
1525265,12-Oct-19,Michigan,Eastpointe,15163 E 10 Mile Rd,1,5,0,0,1,N/A
1523606,10-Oct-19,Florida,Tampa,5410 N Falkenburg Rd,2,2,0,0,0,N/A
1524264,10-Oct-19,Pennsylvania,Philadelphia,900 block of S 5th St,0,5,0,0,0,N/A
1522979,9-Oct-19,Massachusetts,Lowell,149 Ennell Street,0,5,0,0,0,N/A
1523204,9-Oct-19,Maryland,Baltimore,1600 block of W North Ave,1,3,0,0,0,N/A
1521226,7-Oct-19,Massachusetts,Abington,135 Centre Ave,4,0,1,0,0,N/A
1520425,6-Oct-19,Indiana,Evansville,1127 Chestnut St,0,5,0,0,1,N/A
1520499,6-Oct-19,Colorado,Denver,7100 block of Ruth Way,0,4,0,0,0,N/A
1520330,6-Oct-19,Kansas,Kansas City,1013 Central Ave,4,5,0,0,2,N/A
1520547,5-Oct-19,Missouri,Saint Louis,10035 Crown Point Dr,0,5,0,0,0,N/A
1519090,3-Oct-19,North Carolina,Roxboro,700 South Foushee St,1,3,0,0,0,N/A
1518859,3-Oct-19,Missouri,Marshall,S Olson Ave,1,3,0,0,1,N/A
1517804,1-Oct-19,Missouri,Saint Louis,Leonor K. Sullivan Blvd and Poplar St,0,4,0,0,0,N/A
1515312,29-Sep-19,Illinois,Round Lake (Round Lake Park),500 block of Fairlawn Ave,1,3,0,0,0,N/A
1515242,29-Sep-19,Wisconsin,Milwaukee,1500 block of N 29th St,0,4,0,0,0,N/A
1515128,29-Sep-19,Florida,Jacksonville,2200 block of Clemente Dr,0,4,0,0,0,N/A
1517360,29-Sep-19,Kansas,Claflin,1500 block of NE 100th Rd,0,4,0,0,0,N/A
1515327,29-Sep-19,Texas,Beaumont,4100 block of Highland Ave,4,0,0,0,1,N/A
1511999,24-Sep-19,Illinois,Chicago,2000 block of South Hoyne Ave,1,3,0,0,0,N/A
1510411,23-Sep-19,Indiana,Gary,1600 block of Connecticut St,2,2,0,0,1,N/A
1509721,22-Sep-19,Missouri,Kansas City,2111 Television Plaza,0,5,0,0,0,N/A
1509411,21-Sep-19,Louisiana,New Orleans,Poland Ave and St. Claude Ave,0,4,0,0,0,N/A
1508804,21-Sep-19,South Carolina,Lancaster,1399 Old Charlotte Rd,2,8,0,0,1,N/A
1512486,21-Sep-19,Ohio,Cleveland,3616 East 144th St,4,0,0,0,1,N/A
1509510,21-Sep-19,Indiana,Indianapolis,101 W Maryland St,0,6,0,0,0,N/A
1508859,20-Sep-19,Louisiana,New Orleans,Canal Blvd and City Park Ave,1,5,0,0,1,N/A
1507939,19-Sep-19,District of Columbia,Washington,1300 block of Columbia Rd NW,1,5,0,0,0,N/A
1507156,18-Sep-19,Illinois,Chicago,4200 block of W Madison St,3,1,0,0,0,N/A
1507092,18-Sep-19,California,Wilmington,800 block of Bayview Ave,2,2,0,0,0,N/A
1505354,16-Sep-19,Wyoming,Cheyenne,3436 E 11th St,2,2,0,0,1,N/A
1504030,14-Sep-19,Missouri,Saint Louis,5200 block of Tennessee Ave,1,3,0,0,0,N/A
1504012,14-Sep-19,California,Oakland,38th Ave and MacArthur Blvd,1,4,0,0,1,N/A
1504387,14-Sep-19,Georgia,Lagrange,1400 block of Elm St,0,4,0,0,1,N/A
1503207,12-Sep-19,New Mexico,Albuquerque,1919 Ladera Dr NW,1,0,0,4,2,N/A
1503192,12-Sep-19,New Mexico,Albuquerque,1028 Lura Pl SW,4,2,0,0,0,N/A
1501350,10-Sep-19,Illinois,Chicago,2200 block of W Maypole Ave,0,4,0,0,0,N/A
1499460,8-Sep-19,South Carolina,Sumter,1083 Broad St,2,2,0,0,3,N/A
1500098,8-Sep-19,Louisiana,Alexandria,2900 block of Cypress St,1,3,0,0,1,N/A
1499300,7-Sep-19,North Carolina,Whiteville,Brittany Ln,3,1,0,0,2,N/A
1497180,4-Sep-19,Florida,Jacksonville,400 W 62nd St,0,4,0,0,0,N/A
1497702,4-Sep-19,Louisiana,Marrero,3044 Sorbonne Dr,2,2,0,0,2,N/A
1494697,2-Sep-19,North Carolina,Greensboro,5528 W Market St,2,2,0,0,0,N/A
1495141,2-Sep-19,Illinois,Chicago,6200 block of S King Dr,0,4,0,0,0,N/A
1495192,2-Sep-19,Alabama,Elkmont,25019 Ridge Road,5,0,0,0,1,N/A
1494113,1-Sep-19,Connecticut,Hartford,80 Edgewood St,1,3,0,0,3,N/A
1494669,1-Sep-19,North Carolina,Rocky Mount,521 Country Club Road,0,4,0,0,0,N/A
1494548,1-Sep-19,Alabama,Valley,502 Boulevard,0,7,0,0,1,N/A
1493374,1-Sep-19,Ohio,Toledo,3257 Stickney Ave,0,4,0,0,0,N/A
1492778,31-Aug-19,North Carolina,Charlotte,10035 Dabney Dr,1,3,0,0,0,N/A
1492377,31-Aug-19,South Carolina,Moncks Corner,336 Maplewood Rd,0,4,0,0,0,N/A
1492441,31-Aug-19,Texas,Odessa,8250 TX 191,7,23,1,0,0,N/A
1492264,31-Aug-19,Pennsylvania,Philadelphia,4600 block of 4th St,2,2,0,0,0,N/A
1493429,31-Aug-19,Maryland,Baltimore,900 block of N Monroe St,0,4,0,0,0,N/A
1492297,31-Aug-19,Maryland,Frederick,600 block of N Market St,0,4,0,0,3,N/A
1493038,31-Aug-19,Illinois,Chicago,7100 block of S Paulina St,2,3,0,0,0,N/A
1491495,30-Aug-19,Maryland,Baltimore,1600 block of E 29th St,1,3,0,0,0,N/A
1492087,30-Aug-19,Alabama,Mobile,1621 Virginia St,0,9,0,0,1,N/A
1490466,29-Aug-19,Maryland,Baltimore,2500 block of E Monument St,1,3,0,0,0,N/A
1487729,25-Aug-19,New Mexico,Hobbs,1700 block of E Bond St,3,4,0,0,1,N/A
1487573,25-Aug-19,Illinois,Chicago,8200 block of S Maryland Ave,1,3,0,0,0,N/A
1487356,24-Aug-19,Maryland,Temple Hills (Camp Springs),6200 block of Maxwell Dr,0,7,0,0,0,N/A
1487224,24-Aug-19,Massachusetts,Lynn,Warren Street,1,3,0,0,3,N/A
1486232,23-Aug-19,Texas,Houston,4900 block of Southwind St,2,2,1,0,1,N/A
1489373,23-Aug-19,Georgia,Dublin,200 Riverview Park Dr,0,4,0,0,1,N/A
1486675,23-Aug-19,Missouri,Saint Louis,1122 Union Blvd,1,3,0,0,0,N/A
1485340,22-Aug-19,South Carolina,Columbia,851 Bush River Rd,2,2,0,0,1,N/A
1485548,22-Aug-19,California,Los Angeles,300 block of West Fifth St,0,4,0,0,0,N/A
1484335,20-Aug-19,Georgia,Atlanta,111 James P Brawley Dr SW,0,4,0,0,2,N/A
1482199,18-Aug-19,Missouri,Kansas City,770 W 47th St,0,4,0,0,0,N/A
1481989,17-Aug-19,Texas,Houston,12500 block of Mylla St,0,6,0,0,0,N/A
1480326,15-Aug-19,Alabama,Montgomery,847 N University Dr,2,3,0,0,2,N/A
1479894,15-Aug-19,Pennsylvania,Philadelphia,1400 block of W Conlyn St,0,5,0,0,0,N/A
1478869,14-Aug-19,Pennsylvania,Philadelphia,3716 N 15th St,0,6,0,0,1,N/A
1479395,13-Aug-19,Washington,Tacoma,E 38th St and E Roosevelt Ave,2,3,0,0,0,N/A
1478480,12-Aug-19,Mississippi,Greenwood,200 Young St,0,4,0,0,1,N/A
1475924,11-Aug-19,Illinois,Chicago,3500 block of W Lake St,0,6,0,0,0,N/A
1475361,10-Aug-19,Virginia,Richmond,6346 Midlothian Turnpike,0,4,0,0,0,N/A
1476271,10-Aug-19,California,San Francisco,1100 Fillmore St,0,4,0,0,0,N/A
1475208,9-Aug-19,Illinois,Chicago,7300 block of S Artesian Ave,0,4,0,0,0,N/A
1472641,7-Aug-19,Missouri,Saint Louis,4900 block of Plover Ave,3,1,0,0,0,N/A
1469344,5-Aug-19,New York,Brooklyn,216 Buffalo Ave,0,4,0,0,0,N/A
1527721,4-Aug-19,Louisiana,Lake Charles,110 Pryce St,0,4,0,0,5,N/A
1468190,4-Aug-19,Illinois,Chicago,1800 S Kildare Ave,1,7,0,0,0,N/A
1468799,4-Aug-19,Tennessee,Memphis,443 E Shelby Dr,1,3,0,0,0,N/A
1468091,4-Aug-19,Illinois,Chicago,2900 block of W Roosevelt Rd,0,7,0,0,0,N/A
1467828,4-Aug-19,Ohio,Dayton,419 E 5th St,9,17,1,0,0,N/A
1466705,3-Aug-19,Texas,El Paso,7101 Gateway Blvd,23,23,0,0,1,N/A
1467157,2-Aug-19,Virginia,Suffolk,200 block of N Broad St,1,3,1,0,0,N/A
1462317,30-Jul-19,Ohio,Columbus,1280 E Long St,0,5,0,0,0,N/A
1460630,28-Jul-19,Pennsylvania,Philadelphia,2600 block of Carroll St,1,5,0,0,0,N/A
1460448,28-Jul-19,California,Gilroy,7050 Miller Ave,3,17,1,0,0,N/A
1461352,28-Jul-19,Wisconsin,Chippewa Falls,16964 54th Ave,4,2,1,0,0,N/A
1459941,28-Jul-19,District of Columbia,Washington,637 T St NW,0,4,0,0,1,N/A
1460726,28-Jul-19,Illinois,Chicago,3938 W Roosevelt Rd,0,4,0,0,0,N/A
1459389,27-Jul-19,Kansas,Wichita,505 N Rock Rd,1,3,0,0,1,N/A
1459718,27-Jul-19,New York,Brooklyn,1555 Linden Blvd,1,11,0,0,1,N/A
1459201,26-Jul-19,Washington,Kennewick,E 10th Ave,1,3,0,0,0,N/A
1457165,25-Jul-19,California,Canoga Park,21901 Roscoe Boulevard,4,2,0,0,1,N/A
1453327,21-Jul-19,Illinois,Chicago,3900 block of Roosevelt Rd,0,4,0,0,0,N/A
1453884,21-Jul-19,District of Columbia,Washington,2300 block of 15th St NE,0,4,0,0,0,N/A
1453350,20-Jul-19,Maryland,Baltimore,2800 block of Boarman Ave,1,2,0,1,1,N/A
1452654,20-Jul-19,Pennsylvania,Clairton,501 Waddell Ave,0,4,0,0,0,N/A
1452617,20-Jul-19,Illinois,Chicago,2401 N Lake Shore Dr,0,7,0,0,0,N/A
1450767,18-Jul-19,Illinois,Chicago,3427 W Fulton Blvd,1,3,0,0,0,N/A
1450124,17-Jul-19,Texas,Lubbock,N Elder Ave and E Colgate St,1,3,0,0,3,N/A
1449602,16-Jul-19,Texas,San Antonio,6989 San Pedro Ave,0,4,0,0,1,N/A
1448578,15-Jul-19,Georgia,Atlanta,1572 Hardee St NE,0,4,0,0,0,N/A
1447456,14-Jul-19,Illinois,Chicago,4600 block of W Erie St,0,4,0,0,0,N/A
1446611,13-Jul-19,Illinois,Chicago,7900 block of S Loomis Blvd,1,4,0,0,0,N/A
1447057,13-Jul-19,Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7,0,0,0,N/A
1445066,11-Jul-19,Texas,Houston,5901 Royal Palms St,0,4,0,0,0,N/A
1441967,8-Jul-19,District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2,0,0,0,N/A
1441565,7-Jul-19,Michigan,Flint,Clio Rd and Myrtle St,0,6,0,0,0,N/A
1441613,7-Jul-19,Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5,0,0,0,N/A
1441396,7-Jul-19,Illinois,Chicago,5600 block of S Paulina St,0,4,0,0,0,N/A
1441296,7-Jul-19,Illinois,Chicago,600 block of W 61st Pl,0,4,0,0,0,N/A
1441317,7-Jul-19,New Mexico,Albuquerque,211 Gold Ave SW,0,4,0,0,0,N/A
1441427,6-Jul-19,California,San Jose,3036 Quinto Way,0,4,0,0,0,N/A
1441721,6-Jul-19,Missouri,Saint Louis,1921 Chambers Rd,5,0,0,0,1,N/A
1440510,5-Jul-19,Massachusetts,Boston,Maple St,0,6,0,0,0,N/A
1440879,5-Jul-19,Nevada,Reno,600 block of Spokane St,1,3,0,2,3,N/A
1439593,5-Jul-19,Illinois,Chicago,1600 block of E 67th St,0,5,0,0,0,N/A
1440257,5-Jul-19,New York,Brooklyn,Elton St and Belmont Ave,0,4,0,0,0,N/A
1440765,4-Jul-19,Illinois,Rockford,1100 block of Preston St,0,4,0,0,0,N/A
1439737,4-Jul-19,California,Los Angeles,1900 block of Adair St,0,4,0,0,0,N/A
1438971,4-Jul-19,Illinois,Chicago,800 block of N Homan Ave,1,3,0,0,1,N/A
1439765,4-Jul-19,California,Fresno,4700 block of E Hamilton Ave,1,3,0,0,0,N/A
1439042,3-Jul-19,Texas,Katy,5507 Everhart Manor Ln,1,3,1,0,0,N/A
1438602,2-Jul-19,Missouri,Saint Louis (Wellston),6250 Page Ave,0,4,0,0,0,N/A
1437094,1-Jul-19,Maryland,Baltimore,1200 block of N Luzerne Ave,0,4,0,0,0,N/A
1435804,30-Jun-19,California,Oakland,3000 block of Brookdale Ave,0,4,0,0,0,N/A
1436545,30-Jun-19,California,Yucaipa,12700 block of California St,0,5,0,0,0,N/A
1436254,30-Jun-19,Texas,Dallas,3535 Munger Ave,2,2,0,0,0,N/A
1435578,30-Jun-19,New York,Bay Shore,Farragut Ave,0,6,0,0,0,N/A
1435041,29-Jun-19,Connecticut,Hartford,Judson St and Martin St,0,4,0,0,0,N/A
1435297,29-Jun-19,Louisiana,Gray,2700 block of W Park Ave,0,4,0,0,0,N/A
1434931,29-Jun-19,Illinois,Chicago,2400 block of W Jackson Blvd,0,5,0,0,0,N/A
1435028,29-Jun-19,Louisiana,Baton Rouge,7132 Florida Blvd,0,7,0,0,1,N/A
1434882,28-Jun-19,New Jersey,Paterson,50 block of Jefferson St,0,4,0,0,0,N/A
1434602,28-Jun-19,Connecticut,Hamden,937 Choate Ave,0,5,0,0,0,N/A
1434971,28-Jun-19,Georgia,Atlanta,Ira St and Bass St SW,0,7,0,0,0,N/A
1434893,28-Jun-19,New Jersey,Jersey City,167 Armstrong Ave,0,4,0,0,0,N/A
1435217,28-Jun-19,Minnesota,Saint Paul,909 Desoto St,0,5,0,0,0,N/A
1432989,27-Jun-19,Georgia,Atlanta,600 block of Parkway Dr,0,7,0,0,0,N/A
1433857,26-Jun-19,Wisconsin,Milwaukee,2800 block of N 34th St,0,4,0,0,0,N/A
1432930,26-Jun-19,Ohio,Akron,900 block of Rowe St,1,3,0,0,5,N/A
1429475,23-Jun-19,California,La Jolla,7500 block of Draper Ave,1,3,0,0,2,N/A
1429810,23-Jun-19,California,San Jose,568 Habbitts Court,4,0,1,0,0,N/A
1429047,23-Jun-19,Indiana,South Bend,1150 E Mishawaka Ave,1,10,0,0,1,N/A
1429480,23-Jun-19,Ohio,Columbus,1767 Genessee Ave,0,5,0,0,0,N/A
1429338,23-Jun-19,South Carolina,Abbeville,1108 Cambridge St,3,1,0,0,1,N/A
1429399,22-Jun-19,Virginia,Hampton,1st St and E Pembroke Ave,0,4,0,0,1,N/A
1429022,22-Jun-19,Pennsylvania,Philadelphia,2400 block of Moore St,0,4,0,0,0,N/A
1428595,22-Jun-19,Maryland,Baltimore,800 block of N Port St,1,4,0,0,0,N/A
1428788,21-Jun-19,Michigan,Saginaw,1506 N Charles St,1,3,0,0,0,N/A
1427483,21-Jun-19,Illinois,Chicago,6300 block of S King Dr,0,4,0,0,0,N/A
1428047,21-Jun-19,California,Santa Maria,519  West Taylor St,4,0,1,0,0,N/A
1428229,21-Jun-19,California,Richmond,700 block of 14th St,0,5,0,0,0,N/A
1426537,20-Jun-19,Pennsylvania,Allentown,343 Hamilton St,0,10,0,0,2,N/A
1425193,18-Jun-19,New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4,0,0,0,N/A
1425161,17-Jun-19,Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,0,0,0,N/A
1424957,17-Jun-19,Tennessee,Memphis,2872 Coach Dr,0,5,0,0,0,N/A
1423697,16-Jun-19,Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5,0,0,0,N/A
1423330,16-Jun-19,Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,0,0,0,N/A
1423435,16-Jun-19,Iowa,Des Moines,1200 block of Sampson St,0,6,0,0,0,N/A
1422981,15-Jun-19,Louisiana,Shreveport,2500 block of Hollywood Ave,0,4,0,0,0,N/A
1420933,12-Jun-19,North Carolina,Charlotte,305 N Graham St,1,3,0,0,2,N/A
1419305,11-Jun-19,Colorado,Aurora,12500 block of E Kansas Pl,0,4,0,0,0,N/A
1420432,11-Jun-19,Georgia,Savannah,6900 Block of Damascus Rd,2,2,0,0,1,N/A
1418533,9-Jun-19,Ohio,Cleveland,17218 Tarkington Ave,1,3,0,0,0,N/A
1418548,9-Jun-19,New York,Buffalo,2081 Niagara St,0,4,0,0,0,N/A
1418457,9-Jun-19,Tennessee,Henning,265 N Main St,1,3,0,0,0,N/A
1418180,8-Jun-19,Washington,White Swan,5151 Medicine Valley Rd,5,2,0,0,2,N/A
1417570,8-Jun-19,Illinois,Chicago,3500 block of W North Ave,0,4,0,0,0,N/A
1417716,7-Jun-19,Texas,Austin,8220 TX-71,0,5,0,0,1,N/A
1416374,6-Jun-19,Illinois,Chicago,2500 block of N Lake Shore Dr,1,3,0,0,0,N/A
1415399,5-Jun-19,California,Santa Rosa,828 W 9th Street,0,4,0,0,3,N/A
1412419,1-Jun-19,South Carolina,Allendale,473 Main St S,0,5,0,0,0,N/A
1411598,1-Jun-19,Illinois,Chicago,300 block of East Chicago Ave,0,4,0,0,0,N/A
1411408,1-Jun-19,Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3,0,0,1,N/A
1412243,1-Jun-19,Illinois,Chicago,5600 block of West Madison St,0,4,0,0,0,N/A
1411963,1-Jun-19,Georgia,Atlanta,12 Broad Street,0,4,0,1,0,N/A
1412430,1-Jun-19,Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,0,0,2,N/A
1410442,31-May-19,Virginia,Virginia Beach,2405 Courthouse Drive,12,4,1,0,0,N/A
1411661,31-May-19,California,West Covina,306 N Hollow Ave,1,3,0,0,1,N/A
1410329,30-May-19,Illinois,Robbins,14000 block of Grace Ave,0,5,0,0,0,N/A
1408289,29-May-19,Texas,Cleveland,26311 TX-321,2,2,1,0,0,N/A
1409255,29-May-19,Louisiana,Reserve,300 block of Homewood Place,1,3,0,0,2,N/A
1407941,27-May-19,Missouri,Saint Louis,5900 block of Goodfellow Blvd,2,2,0,0,0,N/A
1406330,27-May-19,District of Columbia,Washington,1200 block of Sumner Rd SE,0,5,0,0,0,N/A
1407189,27-May-19,New Jersey,Trenton,100 block of Walnut St,1,5,0,0,0,N/A
1405445,26-May-19,District of Columbia,Washington,3509 Wheeler Rd SE,1,3,0,0,0,N/A
1405749,26-May-19,Virginia,La Crosse,800 block of Alvis Road,0,5,0,0,3,N/A
1406070,26-May-19,California,Stockton,600 block of E Oak St,1,3,0,0,0,N/A
1404417,25-May-19,New Jersey,Trenton,225 Brunswick Ave,0,9,0,0,0,N/A
1404580,25-May-19,Michigan,Detroit,3400 block of Devonshire,3,2,0,0,1,N/A
1405196,25-May-19,Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,0,0,0,N/A
1405317,25-May-19,Maryland,Baltimore,500 block of N Belnord Ave,0,4,0,0,0,N/A
1405221,25-May-19,Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,0,0,0,N/A
1400095,20-May-19,Oklahoma,Tulsa,8118 E 16th St,2,2,0,0,1,N/A
1400146,20-May-19,Louisiana,Alexandria,1900 block of Bacon Street,1,4,0,0,1,N/A
