Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2616015,4-Jun-23,Missouri,Columbia,2600 block of Oakbrook Dr,2,4,0,0,0
2615941,3-Jun-23,Oregon,Portland,NE Webster St and NE 55th Ave,0,4,0,0,0
2615518,2-Jun-23,Tennessee,Memphis,4600 block of Mill Stream Dr,0,4,0,0,0
2614735,2-Jun-23,Texas,San Antonio,5100 block of Eisenhauer Rd,1,3,0,0,0
2614353,31-May-23,Ohio,Cleveland,400 block of E 123rd St,1,3,0,0,0
2613375,31-May-23,Ohio,Cincinnati,73 E McMicken Ave,0,4,0,0,1
2613087,31-May-23,North Carolina,Fayetteville,700 block of Rembrandt Dr,2,2,0,0,2
2612967,30-May-23,Pennsylvania,Lebanon,400 block of N 5th St,3,1,0,0,3
2612882,30-May-23,Illinois,Chicago,7059 S Halsted St,0,4,0,0,0
2611512,29-May-23,Florida,Hollywood,1203 N Broadwalk,0,9,0,0,3
2611781,29-May-23,South Carolina,Hollywood,5000 block of Storage Rd,1,5,0,0,0
2610925,29-May-23,Ohio,Canal Winchester,4855 Pintail Creek Dr,0,7,0,0,0
2611214,29-May-23,Illinois,Peoria,,0,4,0,0,0
2611877,29-May-23,New York,Syracuse,400 block of Bellevue Ave,1,3,0,0,1
2611231,28-May-23,Pennsylvania,Chester,Front St and Norris St,0,8,0,0,0
2611011,28-May-23,Pennsylvania,Philadelphia,4500 block of Mulberry St,1,3,0,0,0
2610339,28-May-23,Pennsylvania,Harrisburg,1000 block of N 3rd St,0,4,0,0,0
2610271,28-May-23,Mississippi,Hazlehurst,Dentville Rd,0,5,0,0,0
2610231,28-May-23,Tennessee,Memphis,400 block of Deerskin Dr,0,4,0,0,0
2610153,27-May-23,Ohio,Cleveland,17426 Harvard Ave,0,4,0,0,0
2610514,27-May-23,California,Moreno Valley,24800 block of Evening Shadow Ct,0,4,0,0,0
2610746,27-May-23,Arkansas,Marianna,382 W Chestnut St,1,4,0,0,0
2609789,27-May-23,New Mexico,Red River,400 E Main St,3,4,0,1,1
2609601,27-May-23,Illinois,Chicago,7900 block of S Ashland Ave,1,3,0,0,0
2609992,26-May-23,Mississippi,Columbus,2118 Hwy 45 N,1,4,0,0,1
2608422,26-May-23,Wisconsin,Milwaukee,N 38th St and W Walnut St,0,4,0,0,1
2608802,26-May-23,Maryland,Baltimore,W Saratoga St and N Eutaw St,0,5,0,0,0
2608556,26-May-23,Georgia,Brunswick,100 block of Wasp Dr,0,5,0,0,0
2608830,26-May-23,Virginia,Woodbridge,14723 Birchdale Ave,3,1,0,0,0
2609761,26-May-23,Arizona,Mesa,Alma School Rd and Main St,4,1,0,0,1
2608239,25-May-23,Maryland,Baltimore,3300 block of Ramona Ave,0,4,0,0,0
2606205,23-May-23,Texas,Texarkana,563 Lemon Acre,4,0,0,0,1
2606213,23-May-23,Indiana,Columbus,2201 Lincoln Park Dr,0,4,0,0,2
2605897,22-May-23,Tennessee,Columbia,Beech St,1,4,0,0,2
2605263,21-May-23,Mississippi,Clarksdale,300 block of Delta St,0,13,0,0,0
2604461,21-May-23,Washington,Renton,E Valley Hwy and S 180th St,0,5,0,0,0
2603680,21-May-23,Missouri,Kansas City,4244 Indiana Ave,3,2,0,0,1
2605709,21-May-23,Mississippi,Jonestown,MS-316,0,4,0,0,0
2604279,21-May-23,Louisiana,Thibodaux,300 block of Hyland Dr,0,7,0,0,0
2603241,20-May-23,California,Los Angeles,1010 Wilshire Blvd,0,4,0,0,0
2603870,20-May-23,Georgia,Thomson,511 Knox St,0,4,0,0,1
2603598,20-May-23,Louisiana,New Orleans,6000 block of Beechcraft St,2,2,0,0,0
2603689,20-May-23,Kentucky,Louisville,600 block of N 34th St,0,4,0,0,0
2601416,18-May-23,Texas,San Antonio,5138 UTSA Blvd,1,3,0,0,1
2600376,16-May-23,Texas,San Antonio,800 block of Poinsettia St,0,4,0,0,0
2598731,15-May-23,New Mexico,Farmington,700 block of N Dustin Ave,3,6,1,0,0
2598168,14-May-23,Alabama,Montgomery,5500 block of Atlanta Highway,1,3,0,0,0
2597941,14-May-23,Indiana,Anderson,1600 block of Madison Ave,0,6,0,0,0
2598225,14-May-23,Louisiana,Shreveport,9064 Mansfield Ave,0,4,0,0,1
2598323,14-May-23,Pennsylvania,Hazleton,W 11th St and N Manhattan Ct,0,4,0,0,0
2597075,13-May-23,Louisiana,Shreveport,3600 block of Hollywood Ave,0,4,0,0,0
2597897,13-May-23,California,Sacramento,Fairfield St and Del Paso Blvd,0,4,0,0,3
2597569,13-May-23,Georgia,Augusta,120 Sand Bar Ferry Rd,2,4,0,0,0
2597757,13-May-23,Kentucky,Louisville,627 S 4th St,1,4,0,0,0
2597561,13-May-23,New Hampshire,Manchester,129 Ahern St,0,4,0,0,3
2597740,13-May-23,Arizona,Yuma,3800 block of S J Edward Dr,2,5,0,0,3
2597218,12-May-23,Maryland,Laurel,300 block of Domer Ave,0,4,0,0,0
2595672,11-May-23,Indiana,Indianapolis,4020 S East St,1,3,0,0,0
2595658,11-May-23,Pennsylvania,Philadelphia,5900 block of North 21st St,1,3,0,0,0
2595583,11-May-23,Illinois,Chicago,600 block of W 61st Pl,2,3,0,0,0
2594759,10-May-23,Colorado,Denver,9600 E Girard Ave,1,4,0,0,2
2590876,7-May-23,New Jersey,Newark,300 block of Orange St,1,3,0,0,0
2590669,7-May-23,California,Adelanto,10900 block of Bartlett Ave,2,5,0,0,0
2591640,7-May-23,California,Thornton,8600 block of W Mokelumne Ave,1,3,0,0,0
2591449,7-May-23,Wisconsin,Fond Du Lac,912 Martin Ave,1,3,0,0,1
2590617,7-May-23,Missouri,Saint Louis,2100 block of Branch St,2,2,0,0,1
2590631,7-May-23,Missouri,Columbia,904 Business Loop 70 E,1,3,0,1,3
2591270,7-May-23,California,Redwood City,400 block of Redwood Ave,0,5,0,0,0
2590940,7-May-23,Maryland,Frostburg,E College Ave,1,3,0,0,5
2590046,6-May-23,Texas,Allen,820 W Stacy Rd,8,7,1,0,0
2589882,6-May-23,California,Chico,1000 block of Columbus Ave,1,5,0,0,3
2589762,6-May-23,Ohio,Columbus,624 N High St,0,9,0,1,1
2589765,6-May-23,Ohio,Columbus,1400 block of St Clair Ave,1,3,1,0,0
2592771,6-May-23,Mississippi,Robinsonville (Tunica Resorts),2669 Kirby Rd,0,4,0,0,0
2589804,5-May-23,Mississippi,Natchez,261 Devereux Dr,2,3,0,0,3
2589790,5-May-23,Mississippi,Vicksburg,1320 Levee St,0,4,0,0,0
2592407,5-May-23,Louisiana,Bastrop,Welch Ave. and Pruitt St,2,2,0,0,1
2589981,5-May-23,Missouri,Saint Louis,2837 Cherokee St,2,2,0,0,0
2589699,5-May-23,Mississippi,Ocean Springs,1013 Government St,1,6,0,0,1
2587918,3-May-23,Illinois,Chicago,6300 block of South Calumet Ave,0,4,0,0,0
2587386,3-May-23,Georgia,Atlanta,1110 W Peachtree St NW,1,4,0,0,1
2587288,2-May-23,Florida,Lake Wales,614 Dawnlight Dr,4,0,1,0,0
2588047,2-May-23,Louisiana,Bossier City,3820 LA-782,2,2,0,0,1
2584808,30-Apr-23,Louisiana,Lafayette,W Congress Ave and University Ave,1,5,0,0,0
2584772,30-Apr-23,Kentucky,Paducah,505 S 8th St,0,4,0,0,4
2586872,30-Apr-23,Oklahoma,Henryetta,14360 Holly Rd,6,0,1,0,0
2584779,30-Apr-23,Oklahoma,Oklahoma City,3000 W Memorial Rd,1,3,0,0,0
2585718,30-Apr-23,California,Mojave,15900 block of H St,4,0,0,0,0
2586747,30-Apr-23,Nevada,Las Vegas (Enterprise),Bermuda Rd and Pilot Rd,0,4,0,0,0
2584743,30-Apr-23,Georgia,Athens,1155 Mitchell Bridge Rd,1,3,0,0,0
2584748,30-Apr-23,Mississippi,Bay Saint Louis,1000 block of Old Blue Meadow Rd,2,4,0,0,1
2584763,30-Apr-23,Texas,Bryan,W 26th St and S Bryan Ave,0,4,0,0,0
2584930,30-Apr-23,Massachusetts,Lawrence,5 Royal St,1,5,0,0,0
2585253,30-Apr-23,Alabama,Birmingham,800 block of 48th St N,0,4,0,0,1
2584240,29-Apr-23,South Carolina,Columbia,600 Beckman Rd,0,9,0,0,7
2584711,29-Apr-23,Washington,Auburn,2500 block of B St NW,0,4,0,0,0
2583589,28-Apr-23,Pennsylvania,Philadelphia,5900 block of Palmetto St,3,1,0,0,6
2584064,28-Apr-23,Texas,Cleveland,171 Walter Dr,5,0,0,0,1
2579179,23-Apr-23,Texas,Jasper,470 County Rd 263,0,11,0,0,4
2579262,22-Apr-23,North Carolina,Winston Salem (Winston-salem),1256 Alder St,1,4,0,0,0
2579441,21-Apr-23,Georgia,Rockmart,Fairview Rd and Morgan St,0,4,0,0,0
2578168,21-Apr-23,District of Columbia,Washington,500 block of Lebaum St SE,0,8,0,0,1
2577693,20-Apr-23,New Jersey,Trenton,269 Hamilton Ave,1,3,0,0,0
2577642,20-Apr-23,Connecticut,Hartford,Huntington St and Asylum Ave,1,3,0,0,0
2575621,18-Apr-23,Maine,Bowdoin,1459 Augusta Rd,4,3,0,0,1
2576366,18-Apr-23,North Carolina,Fayetteville,200 block of Alphin St,1,3,0,0,2
2574455,17-Apr-23,Maryland,Baltimore,2000 block of Charles St,0,4,0,0,0
2574091,16-Apr-23,Mississippi,Biloxi,2466 Beach Blvd,0,5,0,0,1
2574324,16-Apr-23,Georgia,Keysville,Tyrone Brooks Dr,0,4,0,0,0
2572997,15-Apr-23,California,Northridge,19105 Parthenia St,2,2,0,0,1
2573436,15-Apr-23,Alabama,Dadeville,220 N Broadnax St,4,32,0,0,6
2572960,15-Apr-23,Hawaii,Waianae,87131 Kaukamana Rd,2,3,0,0,2
2572582,15-Apr-23,New Jersey,Paterson,14th Ave and E 22nd St,0,6,0,0,0
2573200,15-Apr-23,New Jersey,Newark,400 block of Leslie St,1,3,0,0,1
2573179,15-Apr-23,Arizona,Phoenix,4617 W Indian School Rd,0,4,0,0,0
2573266,15-Apr-23,Kentucky,Louisville,1200 Southwestern Pkwy,2,4,0,0,0
2572471,14-Apr-23,Missouri,Kansas City,3500 Prospect Ave,1,4,0,0,0
2571130,13-Apr-23,New York,Bronx,1859 Westchester Ave,0,4,0,0,0
2571648,13-Apr-23,Michigan,Detroit,13570 block of Penrod St,0,4,0,1,1
2570622,12-Apr-23,Ohio,Toledo,998 Dorr St,1,5,0,0,0
2570985,12-Apr-23,Indiana,Fort Wayne,3530 Harvester Ave,1,3,0,0,0
2570789,12-Apr-23,North Carolina,Goldsboro,112 N. Leslie St,1,5,0,0,0
2570823,12-Apr-23,New Jersey,Trenton,Spring St and Calhoun St,1,3,0,0,0
2569434,11-Apr-23,District of Columbia,Washington,4001 Benning Rd NE,1,3,0,0,0
2568184,10-Apr-23,Kentucky,Louisville,333 E Main St,5,5,1,0,0
2568150,9-Apr-23,Florida,Orlando,5344 Lescot Ln,3,2,0,0,0
2567299,8-Apr-23,Texas,Houston,250 Uvalde Road,0,4,0,0,0
2566705,7-Apr-23,South Carolina,Isle Of Palms,1140 Ocean Blvd,0,5,0,0,3
2566449,7-Apr-23,Louisiana,New Orleans,I-10 and Read Blvd,0,4,0,0,0
2566162,6-Apr-23,Pennsylvania,Philadelphia,3700 block of N Carlisle St,0,4,0,0,0
2565404,5-Apr-23,Virginia,Virginia Beach,700 block of Lake Edward Dr,0,4,0,0,0
2564607,4-Apr-23,Pennsylvania,Philadelphia,3400 block of Rorer St,1,4,0,0,0
2564328,3-Apr-23,Tennessee,Jackson,1600 block of Hollywood Dr,0,4,0,0,0
2564074,3-Apr-23,Georgia,Atlanta,2479 Abner Terrace NW,1,3,0,0,0
2564105,3-Apr-23,Colorado,Pueblo,1000 block of E 11th St,1,3,0,0,0
2562882,2-Apr-23,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,0,4,0,0,0
2562631,2-Apr-23,California,Moreno Valley,24700 block of Sunnymead Blvd,0,4,0,0,0
2563072,2-Apr-23,North Carolina,Fayetteville,5044 Yadkin Rd,1,4,0,0,0
2562492,1-Apr-23,Maryland,Baltimore,3205 Woodring Ave,3,1,0,0,1
2559838,29-Mar-23,Tennessee,Memphis,6980 Winchester Rd,2,4,0,1,3
2555459,27-Mar-23,Tennessee,Nashville,33 Burton Hills Blvd,6,0,1,0,0
2555326,27-Mar-23,Wisconsin,Milwaukee,7225 N 76th St,0,5,0,0,0
2554779,26-Mar-23,Pennsylvania,Philadelphia,1900 block of N 19th St,2,2,0,0,0
2555309,26-Mar-23,Minnesota,Minneapolis,5601 Brooklyn Blvd,0,6,0,0,0
2555301,26-Mar-23,Arkansas,Little Rock,3002 Washington St,2,5,0,0,0
2555123,26-Mar-23,Louisiana,Minden,801 Harris St,0,4,0,0,3
2553878,25-Mar-23,Illinois,Macomb,533 N Johnson St,1,10,0,0,2
2554912,25-Mar-23,New York,Hempstead,Spencer Pl and Jerusalem Ave,0,4,0,0,0
2553829,25-Mar-23,Louisiana,Shreveport,200 block of Texas St,1,5,0,0,1
2555579,25-Mar-23,North Carolina,Williamston,W Pine St,0,5,0,0,0
2553843,24-Mar-23,Louisiana,Shreveport,1800 block of Logan St,0,8,0,0,0
2552552,23-Mar-23,Maryland,Baltimore,2801 Edmondson Ave,1,5,0,0,2
2551596,21-Mar-23,New Jersey,Trenton,45 N Stockton St,0,4,0,0,0
2551678,21-Mar-23,South Carolina,Sumter,190 Whitetail Cir,4,0,1,0,0
2550749,20-Mar-23,Wisconsin,Milwaukee,N 14th St and W Concordia Ave,1,5,0,0,1
2548773,18-Mar-23,Ohio,Columbus,1570 S. High St,2,4,0,0,0
2549452,18-Mar-23,Illinois,Chicago,2425 E 72nd St,0,4,0,0,0
2549324,18-Mar-23,Texas,Dallas,Gannon Ln and S Westmoreland Rd,0,4,0,0,0
2546495,15-Mar-23,Oregon,Portland,7900 NE 82nd Ave,2,2,0,0,1
2545871,14-Mar-23,Alabama,Birmingham,8400 block of 8th Ave S,4,0,0,0,1
2545631,13-Mar-23,Texas,Lubbock,9103 Ave P,1,3,0,0,1
2544566,12-Mar-23,Texas,Laredo,4800 block of Roque Loop,0,14,0,0,1
2544817,12-Mar-23,Texas,Dallas,3626 Villaverde Ave,4,0,0,0,2
2543748,11-Mar-23,New York,Brooklyn,E 45th St and Snyder Ave,1,3,0,0,0
2544920,11-Mar-23,Washington,Vancouver,6701 E Mill Plain Blvd,1,3,0,0,2
2543201,10-Mar-23,Florida,Hialeah,14811 NW 87th Ct,4,0,1,0,0
2541580,7-Mar-23,Tennessee,Memphis,2100 block of Labelle St,0,4,0,0,0
2541937,7-Mar-23,Arkansas,Pine Bluff,2611 W 34th St,2,2,0,0,1
2539814,6-Mar-23,California,Sacramento,2200 block of Rogue River Dr,3,1,0,0,1
2540078,6-Mar-23,Tennessee,Memphis,176 Hillview Ave,3,1,0,0,1
2539582,5-Mar-23,Illinois,Bolingbrook,123 Lee Lane,3,1,0,0,1
2539165,5-Mar-23,Maryland,Capitol Heights,1200 block of Elfin Ave,0,4,0,0,0
2539515,5-Mar-23,Florida,Lake City,NW Alma Ave,0,4,0,0,0
2539065,5-Mar-23,Louisiana,Shreveport,4725 Greenwood Rd,0,4,0,0,0
2539082,4-Mar-23,California,Los Angeles,E 76th Place and S Main St,0,4,0,0,0
2539196,4-Mar-23,Georgia,Douglasville,3377 Talkeetna Rd,2,7,0,0,5
2539531,4-Mar-23,Missouri,Cape Girardeau,15 N Main St,0,5,0,0,2
2538963,4-Mar-23,California,San Pedro,Paseo Del Mar and Graysby Ave,0,4,0,1,1
2536665,1-Mar-23,Florida,Cocoa,4075 Alan Shepard Ave,4,0,0,0,1
2534810,27-Feb-23,Tennessee,Memphis,W Essex Ave and Arkansas St,2,2,0,1,1
2534995,27-Feb-23,Ohio,New Richmond,1195 Riebel Ridge,3,1,1,0,0
2534097,26-Feb-23,Michigan,Detroit,10300 block of Greensboro St,2,2,0,0,0
2534613,26-Feb-23,Florida,Pompano Beach,401 NW 27th Ave,2,2,0,0,1
2534174,26-Feb-23,Tennessee,Memphis,4675 S 3rd St,1,4,0,0,0
2533625,25-Feb-23,Minnesota,Saint Paul,500 Dale St N,2,3,0,0,1
2534393,25-Feb-23,Illinois,Machesney Park,1001 West Lane Rd,0,4,0,0,2
2533920,24-Feb-23,Louisiana,Abbeville,1616 Veterans Memorial Dr,0,4,0,0,1
2532658,23-Feb-23,Pennsylvania,Philadelphia,2003-05 N 31st St,0,7,0,0,0
2531512,22-Feb-23,Florida,Orlando,6100 block of Hialeah St,3,2,0,0,1
2531078,21-Feb-23,Colorado,Colorado Springs,3945 Palmer Park Blvd,0,5,0,0,0
2529381,19-Feb-23,Illinois,Chicago,I-57 and W 111th St,3,3,0,0,0
2528691,19-Feb-23,Indiana,Indianapolis,8005 42nd St,0,4,0,0,0
2528713,19-Feb-23,Tennessee,Memphis,1482 E Shelby Dr,1,10,0,0,2
2529243,19-Feb-23,Louisiana,New Orleans,St Charles Ave and Terpsichore St,1,4,0,0,1
2528774,18-Feb-23,Missouri,Saint Louis,410 N Tucker Blvd,0,4,0,0,0
2528505,18-Feb-23,Georgia,Columbus,3048 Victory Dr,3,1,0,0,1
2528239,18-Feb-23,South Carolina,Loris,3450 East SC 9 Business,0,4,0,0,0
2527517,17-Feb-23,Mississippi,Coldwater,3196 Arkabutla Dam Road,6,0,0,0,1
2528066,17-Feb-23,Georgia,Columbus,4499 Warm Springs Rd Connector,0,9,0,0,2
2527234,15-Feb-23,Maryland,Baltimore,1400 block of E Fayette St,0,4,0,0,0
2526362,15-Feb-23,Texas,El Paso,8401 Gateway Blvd W,1,3,0,1,1
2525382,14-Feb-23,Pennsylvania,Pittsburgh,1101 N Murtland St,0,4,0,0,0
2525634,14-Feb-23,New York,Buffalo,Crossman Ave and Heminway St,0,5,0,0,0
2525591,13-Feb-23,New Jersey,Paterson,50 block of 12th Ave,0,4,0,0,0
2524577,13-Feb-23,Michigan,East Lansing,509 E Circle Dr,3,5,1,0,0
2523928,12-Feb-23,Mississippi,Louisville,309 E John C Stennis Dr,1,5,0,0,0
2522649,10-Feb-23,New York,Brooklyn,3222 Mermaid Ave,0,4,0,0,0
2522557,10-Feb-23,New York,Bronx,631 E Tremont Ave,2,2,0,0,2
2521084,8-Feb-23,North Carolina,Laurinburg,Marcellus St,0,4,0,0,0
2521112,8-Feb-23,Louisiana,New Orleans,Bullard Ave and Chef Menteur Hwy,2,4,0,0,0
2521423,8-Feb-23,North Carolina,Elizabeth City,1000 block of Walker Ave,0,4,0,0,0
2518860,6-Feb-23,Texas,Corpus Christi,2700 block of Persimmon St,1,3,0,1,3
2518344,5-Feb-23,Arizona,Tucson,4000 block of E Agate Knoll Dr,1,3,0,0,1
2518456,5-Feb-23,Arkansas,Newport,400 block of Clay St,1,4,0,0,4
2518292,5-Feb-23,California,Stockton,1300 block of W Fremont St,1,3,0,0,0
2518281,5-Feb-23,Colorado,Peyton,12252 Point Reyes Dr,2,3,0,0,0
2517797,4-Feb-23,Texas,Huntsville,1505 19th St,2,2,0,0,2
2516494,1-Feb-23,California,Los Angeles,711 E. 108 St,0,5,0,0,0
2516309,1-Feb-23,Texas,Texas City,8601 Emmett F Lowry Expy,0,4,0,0,0
2514902,31-Jan-23,North Carolina,Durham,4100 block of Sudbury Rd,2,2,0,0,2
2514564,30-Jan-23,Florida,Lakeland,923 N Iowa Ave,0,11,0,0,5
2514220,30-Jan-23,Texas,Dallas,5800 block of Bonnie View Rd,1,3,0,1,1
2605383,29-Jan-23,Tennessee,Luttrell,380 Clinch Valley Rd,4,0,1,0,0
2513512,29-Jan-23,Ohio,Columbus,1680 Karl Ct,1,3,0,0,1
2513575,29-Jan-23,North Carolina,Greensboro,6400 W Market St,1,6,0,0,1
2513517,28-Jan-23,South Carolina,Andrews,Birch Creek Rd,2,2,0,0,1
2513496,28-Jan-23,Texas,Austin,12636 Research Blvd,2,3,0,0,1
2513044,28-Jan-23,California,Beverly Hills,2799 Ellison Dr,3,2,0,0,3
2513527,28-Jan-23,Pennsylvania,Philadelphia,Knorr St and Loretto Ave,0,4,0,0,0
2512985,27-Jan-23,California,San Diego,62nd St and Akins Ave,1,3,0,0,1
2512343,26-Jan-23,New Jersey,Newark,1079 Broad St,1,4,0,0,0
2512617,26-Jan-23,Pennsylvania,Lancaster,525 N Franklin St,0,4,0,0,0
2510365,24-Jan-23,North Carolina,Red Springs,100 block of Samuel Williams Dr,3,1,0,0,1
2509362,23-Jan-23,Illinois,Chicago,2909 E 78th St,2,3,0,0,0
2510063,23-Jan-23,California,Oakland,5910 MacArthur Blvd,1,4,0,0,2
2509663,23-Jan-23,California,Half Moon Bay,12761 San Mateo Rd,7,1,0,0,1
2508683,22-Jan-23,Mississippi,Robinsonville (Tunica Resorts),1010 Casino Center Dr,0,4,0,0,0
2508522,22-Jan-23,Louisiana,Shreveport,1600 Sugar Ln,1,7,0,0,0
2508370,22-Jan-23,Louisiana,Baton Rouge,4619 Bennington Ave,0,12,0,0,3
2507836,21-Jan-23,California,Monterey Park,122 W Garvey Ave,11,9,1,0,0
2507423,21-Jan-23,Arizona,Yuma,1300 block of W 9th St,0,5,0,0,1
2504645,17-Jan-23,Texas,Houston,6729 Lockwood Dr,0,4,0,0,0
2503345,16-Jan-23,California,Goshen,Harvest Ave and Rd 68,6,0,0,0,2
2503245,16-Jan-23,Florida,Sanford,Rinehart Rd and Co Rd 46A,1,5,0,0,0
2503649,16-Jan-23,Florida,Fort Pierce,Avenue M and N 13th St,1,7,0,0,1
2503058,15-Jan-23,Illinois,Rockford,2311 23rd St,3,1,0,1,0
2502680,15-Jan-23,Texas,Houston,5121 FM 1960 Rd W,1,4,0,0,0
2503178,15-Jan-23,Florida,Homestead,700 block of SW Sixth St,1,3,0,0,0
2503197,15-Jan-23,Arizona,Phoenix,S 46th Pl and E Broadway Rd,0,4,0,0,0
2502550,14-Jan-23,Missouri,Saint Louis (Moline Acres),Berwyn Dr and Lanier Dr,0,4,0,0,0
2501869,13-Jan-23,Ohio,Cleveland,3719 Mack Ct,4,1,0,0,1
2499119,9-Jan-23,Minnesota,Minneapolis,2218 E Lake St,0,4,0,0,0
2499381,9-Jan-23,Pennsylvania,Philadelphia,3300 block of Guilford St,3,1,0,0,1
2498792,9-Jan-23,Colorado,Denver,18th St and Blake St,0,4,0,0,0
2498013,8-Jan-23,Minnesota,Minneapolis,930 Hennepin Ave,0,4,0,0,0
2499425,8-Jan-23,Georgia,Albany,1021 S McKinley St,0,4,0,0,0
2497502,7-Jan-23,North Carolina,High Point,2734 Mossy Meadow Dr,4,0,1,0,0
2497948,7-Jan-23,Alabama,Huntsville,2817 Hwy 72 E,2,9,0,0,3
2496714,6-Jan-23,Texas,Dallas,8544 Lazy Acres Cir,3,2,0,0,0
2497164,6-Jan-23,California,San Francisco,600 block of Valencia St,1,3,0,0,0
2496431,5-Jan-23,Louisiana,New Orleans,St Andrew St and Rev John Raphael Jr Way,2,3,0,0,0
2496391,5-Jan-23,Florida,Miami Gardens,17647 NW 27th Ave,0,10,0,0,0
2495648,4-Jan-23,Utah,Cedar City (Enoch),4923 N Albert Dr,7,0,1,0,0
2494934,4-Jan-23,Maryland,Baltimore,4408 Edmondson Ave,1,4,0,0,1
2495059,4-Jan-23,Virginia,Dumfries,17900 block of Milroy Dr,1,4,0,0,1
2494254,3-Jan-23,District of Columbia,Washington,6200 block of Georgia Ave NW,1,3,0,0,0
2494425,3-Jan-23,Louisiana,New Orleans,2600 block of S. Rocheblave St,0,5,0,0,0
2492448,1-Jan-23,Florida,Ocala,1600 block of SW 5th St,2,4,0,0,0
2492601,1-Jan-23,Illinois,Chicago,300 block of E 57th St,1,3,0,0,0
2497601,1-Jan-23,Florida,Miami Gardens,NW 171st St and NW 30th Ave,0,9,0,0,0
2492611,1-Jan-23,North Carolina,Durham,1000 N Miami Blvd,0,5,0,0,0
2493102,1-Jan-23,Pennsylvania,Allentown,1140 E Clair St,0,4,0,0,0
2492314,1-Jan-23,Ohio,Columbus,2830 Johnstown Rd,1,4,0,0,2
2492253,31-Dec-22,Alabama,Mobile,200 block of Dauphin St,1,7,0,1,1
2491656,31-Dec-22,Arizona,Phoenix,4201 N 19th Ave,0,9,0,0,0
2491054,30-Dec-22,Tennessee,Memphis,E Brooks Rd,1,3,0,0,0
2490925,30-Dec-22,Texas,Humble,4800 block of Park Square Ln,2,3,0,0,0
2489614,28-Dec-22,New York,Bronx,851 E Tremont Ave,1,3,0,0,2
2490150,28-Dec-22,Texas,Dallas,9500 block of Scyene Rd,0,6,0,0,0
2488952,27-Dec-22,District of Columbia,Washington,2300 block of Pennsylvania Ave SE,0,4,0,0,0
2489345,27-Dec-22,Ohio,Columbus,900 block of Bellows Ave,0,5,0,0,0
2489124,27-Dec-22,California,Eureka,4000 block of Crane St,2,2,0,0,1
2488209,26-Dec-22,Louisiana,New Orleans,2031 St Maurice Ave,2,4,0,0,1
2487989,24-Dec-22,Mississippi,Columbus,90 block of Luxapalila Dr,1,3,0,1,1
2487517,23-Dec-22,Kansas,Wichita,900 block of S Mission Rd,2,2,0,0,2
2485011,19-Dec-22,Florida,Lake City,NW Dixie Ave and NW Wright Ln,0,5,0,0,0
2484083,18-Dec-22,California,Santa Ana,2112 S Main St,1,3,0,0,3
2483594,18-Dec-22,Oklahoma,Oklahoma City,311 S Klein Ave,0,4,0,0,0
2483489,17-Dec-22,Georgia,Atlanta,3000 Continental Colony Pkwy SW,2,3,0,0,1
2483188,16-Dec-22,Georgia,Valdosta,611 E Ann St,2,2,0,0,1
2482288,16-Dec-22,Illinois,Chicago,2150 S Laflin St,2,2,0,0,1
2483108,16-Dec-22,Texas,Dallas,2691 John West Rd,0,5,0,0,0
2482711,16-Dec-22,Tennessee,Memphis,831 Springdale Run Dr,0,5,0,0,0
2480430,13-Dec-22,New York,Rochester,Atlantic Ave and Illinois St,1,4,0,0,0
2479678,12-Dec-22,New York,Bronx,388 E 141st St,0,4,0,0,0
2478664,11-Dec-22,Illinois,Chicago,3235 N Central Ave,3,1,0,0,1
2478061,9-Dec-22,Arizona,Phoenix,S 21st and W Burgess LN,1,3,0,0,0
2477622,8-Dec-22,Michigan,Detroit,1114 Washington Blvd,0,4,0,0,0
2477404,8-Dec-22,Louisiana,New Orleans,4242 Chef Menteur Hwy,0,4,0,0,0
2475554,6-Dec-22,New York,Bronx,Daly Ave and E 180th St,0,4,0,0,0
2475546,6-Dec-22,Georgia,Macon,159 Steven Dr,3,1,0,0,0
2474143,4-Dec-22,Illinois,Zion,1800 block of Horeb Ave,0,5,0,0,0
2472924,1-Dec-22,Texas,San Antonio,4200 block of S Cibolo St,0,4,0,0,0
2471298,30-Nov-22,Louisiana,Lake Charles,510 Broad St,0,8,0,0,0
2469354,27-Nov-22,Florida,Tallahassee,2101 Wahnish Way,1,4,0,0,2
2468894,27-Nov-22,Louisiana,New Orleans,200 block of Bourbon St,0,5,0,0,1
2468642,26-Nov-22,Alabama,Mobile,216 Dauphin St,0,4,0,0,2
2468745,26-Nov-22,Georgia,Atlanta,117 17th St NW,2,4,0,0,6
2468325,26-Nov-22,Illinois,Chicago,12700 block of S Halsted St,2,2,0,0,0
2468162,25-Nov-22,Georgia,Atlanta,2700 block of Gresham Rd,0,0,1,3,0
2467661,24-Nov-22,Texas,Houston,1511 Baggett Ln,2,2,0,0,1
2467743,24-Nov-22,California,Costa Mesa,400 block of W Bay St,1,4,0,0,1
2466835,23-Nov-22,Maryland,Temple Hills,2300 block of Iverson St,0,4,0,0,0
2466431,23-Nov-22,Pennsylvania,Philadelphia,1901 N 60th St,0,4,0,0,0
2465761,22-Nov-22,Virginia,Chesapeake,1521 Sam's Circle,6,6,1,0,0
